"","PE_level","trialN","id_acc","trial_acc","session","SubNum","PE","scn_condition","exp"
"13458","0.7",348,1,"Correct","1",224,0.638583517055546,"Weak","Experiment2"
"13462","0.9",352,0,"Incorrect","1",224,0.795315138146038,"Strong","Experiment2"
"13471","0.5",361,0,"Correct","1",224,0.501797955740152,"Flat","Experiment2"
"13476","0.5",366,0,"Correct","1",224,0.494444798201335,"Flat","Experiment2"
"13477","0.9",367,0,"Incorrect","1",224,0.779791012094976,"Strong","Experiment2"
"13480","0.9",370,1,"Incorrect","1",224,0.79660134020885,"Strong","Experiment2"
"13482","0.7",372,1,"Incorrect","1",224,0.652432794389114,"Weak","Experiment2"
"13483","0.1",373,0,"Correct","1",224,0.223205919651349,"Strong","Experiment2"
"13485","0.7",375,1,"Incorrect","1",224,0.648912110570664,"Weak","Experiment2"
"13487","0.7",377,0,"Incorrect","1",224,0.639064713051652,"Weak","Experiment2"
"13491","0.9",381,0,"Incorrect","1",224,0.794538209325334,"Strong","Experiment2"
"13495","0.7",385,1,"Incorrect","1",224,0.649227000528724,"Weak","Experiment2"
"13497","0.5",387,1,"Correct","1",224,0.489122910731382,"Flat","Experiment2"
"13500","0.3",390,0,"Correct","1",224,0.354276384057275,"Weak","Experiment2"
"13508","0.1",398,1,"Correct","1",224,0.20086363319109,"Strong","Experiment2"
"13509","0.1",399,1,"Correct","1",224,0.217248202747797,"Strong","Experiment2"
"13514","0.3",404,0,"Correct","1",224,0.352364623729872,"Weak","Experiment2"
"13516","0.3",406,0,"Correct","1",224,0.350463179719656,"Weak","Experiment2"
"13517","0.3",407,0,"Correct","1",224,0.360461838938405,"Weak","Experiment2"
"13518","0.9",408,0,"Incorrect","1",224,0.785090117914649,"Strong","Experiment2"
"13519","0.5",409,0,"Correct","1",224,0.507989350576716,"Flat","Experiment2"
"13520","0.7",410,1,"Incorrect","1",224,0.651428003642697,"Weak","Experiment2"
"13521","0.3",411,0,"Incorrect","1",224,0.352087258083927,"Weak","Experiment2"
"13522","0.1",412,1,"Correct","1",224,0.219146416634101,"Strong","Experiment2"
"13525","0.1",415,1,"Incorrect","1",224,0.217963850016435,"Strong","Experiment2"
"13527","0.7",417,0,"Incorrect","1",224,0.64148329958687,"Weak","Experiment2"
"13530","0.5",420,1,"Incorrect","1",224,0.501759303231302,"Flat","Experiment2"
"13531","0.9",421,1,"Incorrect","1",224,0.803437032049091,"Strong","Experiment2"
"13535","0.5",425,1,"Incorrect","1",224,0.494751881779935,"Flat","Experiment2"
"13540","0.3",430,1,"Correct","1",224,0.348297616097717,"Weak","Experiment2"
"13543","0.7",433,1,"Incorrect","1",224,0.639975023570916,"Weak","Experiment2"
"13546","0.1",436,1,"Correct","1",224,0.197663735852976,"Strong","Experiment2"
"13558","0.9",448,0,"Incorrect","1",224,0.794630694162496,"Strong","Experiment2"
"13559","0.1",449,1,"Correct","1",224,0.209657323623614,"Strong","Experiment2"
"13564","0.9",454,1,"Incorrect","1",224,0.806568416799657,"Strong","Experiment2"
"13568","0.7",458,1,"Correct","1",224,0.638482981673028,"Weak","Experiment2"
"13569","0.5",459,0,"Incorrect","1",224,0.494991699430011,"Flat","Experiment2"
"13570","0.3",460,1,"Correct","1",224,0.364962425610702,"Weak","Experiment2"
"13585","0.1",475,0,"Correct","1",224,0.191466051017127,"Strong","Experiment2"
"13586","0.5",476,0,"Incorrect","1",224,0.50631978339852,"Flat","Experiment2"
"13589","0.9",479,0,"Incorrect","1",224,0.80956714570964,"Strong","Experiment2"
"13590","0.3",480,1,"Correct","1",224,0.357148262375374,"Weak","Experiment2"
"13592","0.9",482,0,"Incorrect","1",224,0.805198527249071,"Strong","Experiment2"
"13601","0.3",491,1,"Correct","1",224,0.353304146976921,"Weak","Experiment2"
"13604","0.5",494,0,"Correct","1",224,0.496436494076385,"Flat","Experiment2"
"13606","0.7",496,0,"Incorrect","1",224,0.657310504360225,"Weak","Experiment2"
"13607","0.7",497,0,"Incorrect","1",224,0.648602366926044,"Weak","Experiment2"
"13617","0.5",507,1,"Incorrect","1",224,0.507543934655971,"Flat","Experiment2"
"13621","0.1",511,0,"Correct","1",224,0.191232491321096,"Strong","Experiment2"
"13626","0.1",516,1,"Correct","1",224,0.188153357852379,"Strong","Experiment2"
"13630","0.5",520,1,"Incorrect","1",224,0.502081056461839,"Flat","Experiment2"
"13634","0.9",524,1,"Incorrect","1",224,0.812360710395684,"Strong","Experiment2"
"13637","0.7",527,0,"Correct","1",224,0.655631874438084,"Weak","Experiment2"
"13642","0.9",532,0,"Incorrect","1",224,0.819817442235358,"Strong","Experiment2"
"13647","0.3",537,1,"Correct","1",224,0.35489764698724,"Weak","Experiment2"
"13649","0.7",539,0,"Incorrect","1",224,0.647017465823917,"Weak","Experiment2"
"13651","0.7",541,1,"Incorrect","1",224,0.652093927616518,"Weak","Experiment2"
"13653","0.7",543,1,"Incorrect","1",224,0.650471445588964,"Weak","Experiment2"
"13655","0.1",545,0,"Correct","1",224,0.188931121227924,"Strong","Experiment2"
"13660","0.1",550,0,"Correct","1",224,0.179679051859564,"Strong","Experiment2"
"13662","0.1",552,0,"Correct","1",224,0.185889043311999,"Strong","Experiment2"
"13673","0.5",563,0,"Incorrect","1",224,0.502036342520095,"Flat","Experiment2"
"13676","0.7",566,1,"Incorrect","1",224,0.650761227885608,"Weak","Experiment2"
"13677","0.3",567,0,"Correct","1",224,0.354550376416741,"Weak","Experiment2"
"13678","0.1",568,0,"Correct","1",224,0.180927372504814,"Strong","Experiment2"
"13680","0.1",570,0,"Correct","1",224,0.178979986021616,"Strong","Experiment2"
"13922","0.9",242,1,"Incorrect","1",225,0.897313811072866,"Strong","Experiment2"
"13923","0.1",243,0,"Correct","1",225,0.124064362075261,"Strong","Experiment2"
"13932","0.7",252,1,"Incorrect","1",225,0.716544228456968,"Weak","Experiment2"
"13937","0.3",257,1,"Incorrect","1",225,0.300527175543745,"Weak","Experiment2"
"13945","0.5",265,1,"Correct","1",225,0.505552347973447,"Flat","Experiment2"
"13946","0.9",266,1,"Incorrect","1",225,0.93074506418119,"Strong","Experiment2"
"13947","0.3",267,1,"Correct","1",225,0.281276750589452,"Weak","Experiment2"
"13952","0.5",272,1,"Correct","1",225,0.480107006403944,"Flat","Experiment2"
"13959","0.9",279,1,"Incorrect","1",225,0.907107388161032,"Strong","Experiment2"
"13961","0.1",281,0,"Correct","1",225,0.114504113376948,"Strong","Experiment2"
"13962","0.7",282,1,"Incorrect","1",225,0.738352030909659,"Weak","Experiment2"
"13965","0.5",285,0,"Correct","1",225,0.54249722596261,"Flat","Experiment2"
"13968","0.3",288,1,"Correct","1",225,0.279238936003227,"Weak","Experiment2"
"13969","0.1",289,1,"Correct","1",225,0.111776094782184,"Strong","Experiment2"
"13974","0.1",294,0,"Correct","1",225,0.10149865983447,"Strong","Experiment2"
"13980","0.7",300,1,"Incorrect","1",225,0.727105284712538,"Weak","Experiment2"
"13981","0.1",301,0,"Correct","1",225,0.0899703743766759,"Strong","Experiment2"
"13986","0.5",306,0,"Correct","1",225,0.529727413165493,"Flat","Experiment2"
"13988","0.7",308,1,"Incorrect","1",225,0.709782267411692,"Weak","Experiment2"
"13991","0.5",311,1,"Incorrect","1",225,0.527896302652415,"Flat","Experiment2"
"13993","0.5",313,1,"Incorrect","1",225,0.517106851417512,"Flat","Experiment2"
"13999","0.5",319,1,"Incorrect","1",225,0.507239394881472,"Flat","Experiment2"
"14001","0.7",321,0,"Incorrect","1",225,0.727413829450631,"Weak","Experiment2"
"14005","0.5",325,0,"Correct","1",225,0.504845398061101,"Flat","Experiment2"
"14008","0.9",328,1,"Incorrect","1",225,0.924003352353038,"Strong","Experiment2"
"14015","0.9",335,0,"Incorrect","1",225,0.934765608237377,"Strong","Experiment2"
"14029","0.3",349,0,"Correct","1",225,0.276266788399866,"Weak","Experiment2"
"14031","0.9",351,0,"Incorrect","1",225,0.919184215100707,"Strong","Experiment2"
"14032","0.5",352,1,"Incorrect","1",225,0.485118088088053,"Flat","Experiment2"
"14041","0.1",361,0,"Correct","1",225,0.0910485728238435,"Strong","Experiment2"
"14042","0.1",362,1,"Correct","1",225,0.0888793738984522,"Strong","Experiment2"
"14050","0.9",370,1,"Incorrect","1",225,0.932882100009379,"Strong","Experiment2"
"14056","0.5",376,0,"Correct","1",225,0.481129497134615,"Flat","Experiment2"
"14064","0.9",384,1,"Incorrect","1",225,0.914862964029154,"Strong","Experiment2"
"14067","0.1",387,1,"Correct","1",225,0.0750750956416422,"Strong","Experiment2"
"14069","0.1",389,0,"Correct","1",225,0.073286458964112,"Strong","Experiment2"
"14070","0.3",390,1,"Correct","1",225,0.285695232647221,"Weak","Experiment2"
"14075","0.7",395,0,"Incorrect","1",225,0.734241890791591,"Weak","Experiment2"
"14076","0.9",396,1,"Incorrect","1",225,0.930163988802011,"Strong","Experiment2"
"14080","0.9",400,1,"Incorrect","1",225,0.895614335739752,"Strong","Experiment2"
"14081","0.7",401,1,"Incorrect","1",225,0.723497201530988,"Weak","Experiment2"
"14084","0.9",404,1,"Incorrect","1",225,0.877271964723807,"Strong","Experiment2"
"14086","0.9",406,1,"Incorrect","1",225,0.856371281229991,"Strong","Experiment2"
"14088","0.1",408,1,"Correct","1",225,0.164031451128858,"Strong","Experiment2"
"14089","0.3",409,1,"Correct","1",225,0.293739854508551,"Weak","Experiment2"
"14090","0.3",410,1,"Correct","1",225,0.286741609978377,"Weak","Experiment2"
"14096","0.1",416,1,"Correct","1",225,0.148949312397485,"Strong","Experiment2"
"14100","0.7",420,0,"Correct","1",225,0.726758659533744,"Weak","Experiment2"
"14104","0.5",424,0,"Correct","1",225,0.503732926268746,"Flat","Experiment2"
"14109","0.3",429,0,"Incorrect","1",225,0.239053850100339,"Weak","Experiment2"
"14112","0.9",432,1,"Incorrect","1",225,0.920395078931186,"Strong","Experiment2"
"14113","0.9",433,1,"Incorrect","1",225,0.898467003023662,"Strong","Experiment2"
"14121","0.7",441,1,"Incorrect","1",225,0.709443900450924,"Weak","Experiment2"
"14125","0.7",445,1,"Incorrect","1",225,0.692541659166363,"Weak","Experiment2"
"14133","0.3",453,1,"Correct","1",225,0.22237157621774,"Weak","Experiment2"
"14134","0.1",454,1,"Correct","1",225,0.117035318682691,"Strong","Experiment2"
"14137","0.7",457,1,"Correct","1",225,0.782926345201658,"Weak","Experiment2"
"14140","0.3",460,1,"Correct","1",225,0.235726588435839,"Weak","Experiment2"
"14142","0.3",462,1,"Correct","1",225,0.308705418729356,"Weak","Experiment2"
"14143","0.7",463,0,"Incorrect","1",225,0.769889511261962,"Weak","Experiment2"
"14145","0.5",465,1,"Correct","1",225,0.521826616705715,"Flat","Experiment2"
"14146","0.7",466,1,"Incorrect","1",225,0.698649374891251,"Weak","Experiment2"
"14147","0.5",467,1,"Incorrect","1",225,0.490605711458161,"Flat","Experiment2"
"14148","0.7",468,1,"Incorrect","1",225,0.751547175421832,"Weak","Experiment2"
"14155","0.9",475,0,"Incorrect","1",225,0.901141993263905,"Strong","Experiment2"
"14160","0.3",480,0,"Correct","1",225,0.317995690772452,"Weak","Experiment2"
"14162","0.9",482,1,"Incorrect","1",225,0.903402283595945,"Strong","Experiment2"
"14167","0.5",487,1,"Incorrect","1",225,0.515762301295615,"Flat","Experiment2"
"14169","0.5",489,1,"Incorrect","1",225,0.491331816701896,"Flat","Experiment2"
"14174","0.7",494,1,"Incorrect","1",225,0.689580440179509,"Weak","Experiment2"
"14175","0.3",495,1,"Correct","1",225,0.260012275276813,"Weak","Experiment2"
"14176","0.3",496,0,"Correct","1",225,0.25381757797815,"Weak","Experiment2"
"14178","0.5",498,1,"Incorrect","1",225,0.520373984012437,"Flat","Experiment2"
"14179","0.5",499,1,"Incorrect","1",225,0.492023735709159,"Flat","Experiment2"
"14184","0.5",504,1,"Incorrect","1",225,0.496525546773046,"Flat","Experiment2"
"14186","0.1",506,1,"Correct","1",225,0.0945459473034724,"Strong","Experiment2"
"14189","0.7",509,0,"Correct","1",225,0.752229532924521,"Weak","Experiment2"
"14194","0.9",514,0,"Incorrect","1",225,0.897789861435231,"Strong","Experiment2"
"14197","0.1",517,0,"Correct","1",225,0.0900945676450687,"Strong","Experiment2"
"14198","0.9",518,1,"Incorrect","1",225,0.876400346561446,"Strong","Experiment2"
"14199","0.7",519,1,"Incorrect","1",225,0.752849149956104,"Weak","Experiment2"
"14206","0.5",526,1,"Incorrect","1",225,0.538124282784179,"Flat","Experiment2"
"14208","0.1",528,0,"Correct","1",225,0.134397123951898,"Strong","Experiment2"
"14212","0.3",532,1,"Correct","1",225,0.304039569996541,"Weak","Experiment2"
"14215","0.1",535,1,"Correct","1",225,0.0818106759961519,"Strong","Experiment2"
"14217","0.9",537,0,"Incorrect","1",225,0.920138433418223,"Strong","Experiment2"
"14218","0.1",538,1,"Correct","1",225,0.101783528003882,"Strong","Experiment2"
"14219","0.7",539,1,"Incorrect","1",225,0.734912794487621,"Weak","Experiment2"
"14221","0.1",541,0,"Correct","1",225,0.0969913910689927,"Strong","Experiment2"
"14223","0.3",543,1,"Correct","1",225,0.296795938514377,"Weak","Experiment2"
"14228","0.3",548,0,"Correct","1",225,0.289724883901237,"Weak","Experiment2"
"14229","0.5",549,0,"Correct","1",225,0.506688622587402,"Flat","Experiment2"
"14230","0.3",550,1,"Correct","1",225,0.282596233876208,"Weak","Experiment2"
"14235","0.1",555,0,"Correct","1",225,0.0859750442027841,"Strong","Experiment2"
"14238","0.3",558,1,"Correct","1",225,0.275863482029236,"Weak","Experiment2"
"14242","0.7",562,1,"Incorrect","1",225,0.730708864469047,"Weak","Experiment2"
"14244","0.7",564,0,"Incorrect","1",225,0.713299993199348,"Weak","Experiment2"
"14247","0.3",567,1,"Correct","1",225,0.282822294576376,"Weak","Experiment2"
"14249","0.1",569,1,"Correct","1",225,0.0762099413587412,"Strong","Experiment2"
"14250","0.9",570,0,"Incorrect","1",225,0.925605732602666,"Strong","Experiment2"
"14491","0.9",241,1,"Incorrect","1",226,0.88375553423903,"Strong","Experiment2"
"14493","0.3",243,0,"Incorrect","1",226,0.322119244817873,"Weak","Experiment2"
"14494","0.7",244,1,"Incorrect","1",226,0.689023157567783,"Weak","Experiment2"
"14495","0.3",245,0,"Correct","1",226,0.306683435071053,"Weak","Experiment2"
"14497","0.1",247,1,"Correct","1",226,0.109009407196745,"Strong","Experiment2"
"14498","0.3",248,0,"Correct","1",226,0.334810790257957,"Weak","Experiment2"
"14502","0.1",252,1,"Correct","1",226,0.136833163955285,"Strong","Experiment2"
"14503","0.5",253,0,"Correct","1",226,0.523341095029865,"Flat","Experiment2"
"14505","0.9",255,1,"Incorrect","1",226,0.905308829045367,"Strong","Experiment2"
"14506","0.7",256,1,"Incorrect","1",226,0.676770624414188,"Weak","Experiment2"
"14509","0.7",259,1,"Incorrect","1",226,0.66535108360364,"Weak","Experiment2"
"14511","0.7",261,1,"Incorrect","1",226,0.642335974694404,"Weak","Experiment2"
"14518","0.7",268,1,"Incorrect","1",226,0.620116979673244,"Weak","Experiment2"
"14519","0.9",269,1,"Incorrect","1",226,0.889220440754186,"Strong","Experiment2"
"14522","0.5",272,1,"Incorrect","1",226,0.505238242873143,"Flat","Experiment2"
"14526","0.1",276,1,"Correct","1",226,0.136642568037609,"Strong","Experiment2"
"14530","0.5",280,0,"Incorrect","1",226,0.468623327796648,"Flat","Experiment2"
"14534","0.7",284,1,"Correct","1",226,0.598666560224993,"Weak","Experiment2"
"14537","0.7",287,1,"Incorrect","1",226,0.724053779010081,"Weak","Experiment2"
"14539","0.9",289,1,"Incorrect","1",226,0.901514323514273,"Strong","Experiment2"
"14540","0.9",290,0,"Incorrect","1",226,0.870330109870942,"Strong","Experiment2"
"14541","0.7",291,0,"Incorrect","1",226,0.709419677974331,"Weak","Experiment2"
"14543","0.3",293,1,"Correct","1",226,0.315119804343039,"Weak","Experiment2"
"14546","0.5",296,1,"Incorrect","1",226,0.452413213779498,"Flat","Experiment2"
"14548","0.5",298,1,"Correct","1",226,0.436763822587831,"Flat","Experiment2"
"14549","0.7",299,1,"Correct","1",226,0.577958130610254,"Weak","Experiment2"
"14551","0.3",301,0,"Correct","1",226,0.426743611545574,"Weak","Experiment2"
"14557","0.7",307,0,"Incorrect","1",226,0.706303715256533,"Weak","Experiment2"
"14560","0.1",310,1,"Correct","1",226,0.110625253585228,"Strong","Experiment2"
"14563","0.5",313,0,"Correct","1",226,0.558338779864376,"Flat","Experiment2"
"14564","0.1",314,0,"Correct","1",226,0.133988287141303,"Strong","Experiment2"
"14566","0.3",316,0,"Correct","1",226,0.370691423004694,"Weak","Experiment2"
"14573","0.1",323,0,"Correct","1",226,0.0927707709465478,"Strong","Experiment2"
"14575","0.5",325,0,"Incorrect","1",226,0.539025325443847,"Flat","Experiment2"
"14578","0.7",328,0,"Incorrect","1",226,0.692876357921042,"Weak","Experiment2"
"14581","0.1",331,1,"Correct","1",226,0.11236310239352,"Strong","Experiment2"
"14584","0.9",334,1,"Incorrect","1",226,0.919414542678524,"Strong","Experiment2"
"14586","0.9",336,0,"Incorrect","1",226,0.895275938673464,"Strong","Experiment2"
"14588","0.9",338,1,"Incorrect","1",226,0.864307516527385,"Strong","Experiment2"
"14590","0.1",340,1,"Incorrect","1",226,0.165589679275185,"Strong","Experiment2"
"14591","0.3",341,0,"Incorrect","1",226,0.357868864084424,"Weak","Experiment2"
"14592","0.7",342,0,"Incorrect","1",226,0.654510150671993,"Weak","Experiment2"
"14594","0.1",344,1,"Correct","1",226,0.101124731800562,"Strong","Experiment2"
"14606","0.9",356,1,"Correct","1",226,0.915196403833114,"Strong","Experiment2"
"14607","0.7",357,0,"Incorrect","1",226,0.680361863722309,"Weak","Experiment2"
"14609","0.5",359,1,"Incorrect","1",226,0.473466816296148,"Flat","Experiment2"
"14615","0.3",365,1,"Correct","1",226,0.343102528520254,"Weak","Experiment2"
"14618","0.7",368,1,"Correct","1",226,0.656827518055581,"Weak","Experiment2"
"14626","0.3",376,1,"Correct","1",226,0.331234294958269,"Weak","Experiment2"
"14629","0.5",379,0,"Correct","1",226,0.588722401156374,"Flat","Experiment2"
"14630","0.3",380,1,"Correct","1",226,0.365892752843742,"Weak","Experiment2"
"14632","0.9",382,1,"Incorrect","1",226,0.887576159993405,"Strong","Experiment2"
"14642","0.5",392,1,"Correct","1",226,0.54598544480069,"Flat","Experiment2"
"14657","0.1",407,1,"Correct","1",226,0.111865954189134,"Strong","Experiment2"
"14662","0.1",412,0,"Correct","1",226,0.10065423751619,"Strong","Experiment2"
"14672","0.9",422,1,"Correct","1",226,0.915590962182791,"Strong","Experiment2"
"14676","0.5",426,1,"Incorrect","1",226,0.475341317094999,"Flat","Experiment2"
"14677","0.9",427,0,"Incorrect","1",226,0.935986105741245,"Strong","Experiment2"
"14678","0.3",428,1,"Correct","1",226,0.306839095640284,"Weak","Experiment2"
"14683","0.1",433,0,"Correct","1",226,0.0963905187086521,"Strong","Experiment2"
"14685","0.7",435,0,"Incorrect","1",226,0.703774752263178,"Weak","Experiment2"
"14686","0.5",436,1,"Correct","1",226,0.526023819699781,"Flat","Experiment2"
"14688","0.7",438,0,"Incorrect","1",226,0.679430533143281,"Weak","Experiment2"
"14693","0.1",443,0,"Correct","1",226,0.086729820835443,"Strong","Experiment2"
"14695","0.1",445,0,"Correct","1",226,0.0837297561757522,"Strong","Experiment2"
"14696","0.5",446,0,"Correct","1",226,0.486869547788888,"Flat","Experiment2"
"14700","0.9",450,1,"Incorrect","1",226,0.921962637789262,"Strong","Experiment2"
"14704","0.7",454,1,"Incorrect","1",226,0.691284773384272,"Weak","Experiment2"
"14706","0.5",456,0,"Correct","1",226,0.526696689166771,"Flat","Experiment2"
"14719","0.3",469,1,"Correct","1",226,0.332169842403788,"Weak","Experiment2"
"14720","0.5",470,0,"Correct","1",226,0.509110951888727,"Flat","Experiment2"
"14730","0.3",480,1,"Incorrect","1",226,0.310013626397346,"Weak","Experiment2"
"14732","0.3",482,1,"Correct","1",226,0.320679780558722,"Weak","Experiment2"
"14733","0.9",483,1,"Incorrect","1",226,0.933909339471672,"Strong","Experiment2"
"14734","0.1",484,1,"Correct","1",226,0.0720523943729426,"Strong","Experiment2"
